habitability_score
0.8671925016770583
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.8165378800423133
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.6742212003002429
0.05
0.0002800112016436
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.0253668549069119
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0003812675047906
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.6004530519449478
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.5780934289092059
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.5525341215554018
0.05
0.05
0.05
0.05
0.05
0.7418197897720566
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.0176548454613226
0.05
0.0
0.05
0.05
0.05
0.568010867345926
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.6031719683157812
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.5896022503595197
0.05
0.05
0.05
0.05
0.05
0.6421008176027465
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
3.45116619922522e-05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.5937656897946515
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
2.8348518706496707e-06
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0043999431511073
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.5411601107800954
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.5691832180893919
0.05
0.05
0.7646741442611341
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0017170216644918
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.5464567755899431
0.05
0.05
0.3764057718899897
0.05
0.05
0.05
0.05
3.528773129140773e-05
0.05
0.05
0.0
0.05
0.05
0.05
0.7021281346614617
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.550427279449517
0.05
4.484320172456458e-05
0.05
0.05
0.5575433845634499
0.05
0.05
0.05
0.05
0.05
0.05
0.05
5.043705908390178e-10
0.05
0.05
0.05
0.05
0.05
0.05
0.012792486218904
0.05
0.7803357430856205
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.0
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.582245982751112
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.6404133931598942
0.05
0.05
4.530528001555007e-09
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.5260913735514123
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.7667283858569184
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.59923207232111
0.05
0.0
0.0
0.05
0.05
0.05
0.05
0.565108196929809
0.05
0.05
0.05
0.05
0.0005209481080722
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.6290061248306084
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.5691648532084654
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.5873093681597752
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
1.9351670913731092e-07
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.604344480335799
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.5685783574702942
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
3.454020790766169e-05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
1.8062686253773296e-06
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.5315082917377278
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0213253924125179
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.6314377036527696
0.05
0.5757284405187876
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.7589294861486957
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.0
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.573269498972174
0.05
0.05
0.0005219344274998
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.5888590404303786
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
9.222825083096955e-08
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0030951481893239
0.0
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.022325185436704
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.0004922091354871
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0005712193089087
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0019203912088499
0.05
0.05
0.05
0.05
0.05
0.7619697982817678
0.05
0.05
0.05
0.5084802015951333
0.0
0.05
0.05
0.05
0.05
0.05
0.0026517094356151
0.05
0.05
0.05
0.05
0.0
0.8205645106801337
0.05
0.05
0.05
0.04799583194567
6.496404761467141e-07
0.05
0.05
0.6512420689485733
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
8.998814561480926e-08
0.05
0.05
3.0414445191876438e-09
0.500823394040796
0.05
0.05
0.05
0.05
4.434673981263623e-09
0.05
6.948869044528542e-07
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.6396692953279175
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0297084957634497
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.5519796538091317
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.7179933213208736
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0012913199467389
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.5834566658164175
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.6187441326684003
0.05
0.05
0.05
0.05
0.05
4.3629291014996577e-07
0.05
0.05
0.05
0.05
0.05
0.05
0.6118037190352668
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.0
0.05
0.05
0.6078010544661604
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.6430099401776975
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.0028666587738689
0.0067174168252202
0.05
0.05
0.05
0.05
0.05
0.7325398842920008
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
2.407336854685256e-07
0.05
0.05
0.05
0.05
0.05
0.5309526562524511
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.0
0.05
3.735882832854466e-06
0.05
0.05
0.05
0.05
0.05
4.607684869385901e-05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.7273306062036208
0.05
0.05
0.05
0.05
5.7969001732533745e-08
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.0001122966655508
0.05
0.05
0.05
0.05
0.0
0.05
1.2684626570233245e-08
0.05
0.05
0.05
0.05
9.537236220102896e-06
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.491076022045101
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.5748712697370167
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.7138789898917841
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.9277867368127276
0.05
0.05
2.3343617475621117e-09
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0281811010076815
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
2.5503210617583947e-05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.6333266439610392
0.8545352405835822
0.05
0.5801680698041739
0.05
0.05
0.05
0.05
0.05
0.05
0.7463756563532558
0.05
0.0
0.05
0.05
0.05
0.7196746294680979
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.7643541883467707
0.05
0.05
0.0
0.05
1.2643499559727891e-06
0.05
0.05
0.5718192803890967
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
1.9603688422692813e-05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
2.8857602807456016e-05
0.05
0.05
0.05
0.05
0.05
0.05
0.600375180953342
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
2.118399575215456e-09
0.0124987840551799
0.0101945588775512
0.05
0.5364561722112622
0.05
0.0023741744372505
0.05
0.0020838967963549
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.7301182745796966
0.05
3.853025455437646e-06
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0139672694355791
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0006842243927509
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.6130831362622727
0.05
0.05
0.05
0.05
5.893449742587401e-05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
9.538883318707543e-07
0.05
0.7410543794250131
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.0
0.6013142857745593
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.0163699004168936
0.05
0.05
0.05
0.05
5.048665328370903e-10
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.7702637627726915
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.7207493409841459
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
2.96249357783797e-10
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.6019350385608635
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.8734710965635789
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.7385609252534932
0.05
0.6246292196055099
0.05
0.05
0.7258902717767518
0.05
0.05
0.05
0.05
0.05
0.0
0.05
5.769177919417695e-10
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
9.8884681943309e-07
0.6034234187353549
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.0184987413593017
0.05
0.05
0.05
0.05
0.05
0.05
0.5237692664710382
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.7102606107075365
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.6833820177447519
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0529171197657298
0.05
0.0
0.05
0.05
0.05
0.05
1.447008607729204e-05
0.05
0.05
0.05
0.05
0.05
0.6265865177824156
1.923091067164333e-07
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0006328706162042
0.05
0.05
0.05
0.05
0.0
0.05
0.5131878719530818
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.0
0.05
0.05
0.3292965090131316
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.6910527696361632
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.6354495674864455
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.6671430058716651
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
1.6143135103134894e-07
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0014552910032727
0.05
0.05
0.05
0.05
2.5483838358267292e-05
0.5992578829667581
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.5749618993033326
0.05
0.05
0.05
0.05
7.275526660991355e-05
0.05
0.05
0.05
0.0040999020814223
0.5897146312262501
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.0
0.05
0.0
0.05
0.05
0.6410017265368927
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.0024290761372656
0.05
0.05
0.05
0.05
0.05
0.0037227608435528
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
2.755642775512539e-08
0.557796510852285
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.6474323998630005
0.05
0.0
0.05
0.05
0.05
0.05
5.36441570650725e-06
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0048870466033887
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
5.488047155236229e-05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
7.951110126927184e-08
0.05
0.0
0.0
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.6810341741956665
0.7296738779313026
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.5011584417223951
0.05
0.05
0.05
0.0003619404539735
0.05
0.05
0.05
0.0
0.05
0.05
0.7364161813893862
0.05
0.05
0.05
0.0007786879423453
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.5108620083421043
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.5370169999274494
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.0039119603250411
0.05
0.610938415383564
0.05
0.05
0.05
0.05
0.05
0.0
2.956214190246756e-05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.703550738922701
0.05
0.05
0.05
0.6228018677837976
0.05
0.5898479552909693
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
3.1035817189208384e-07
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.5415763106593863
0.0
0.0261657350280721
0.05
0.05
0.05
0.0
0.5806426618141853
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0439059447862446
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0128658201141915
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
6.883355426562467e-05
0.05
0.05
0.05
0.0
0.0
0.05
0.0
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.0
0.05
0.7080196495992296
0.05
0.05
0.0
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
5.19432895133542e-08
0.05
0.05
0.05
0.041280385168886
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.0
0.05
1.3216808960765066e-09
0.05
0.0
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.0201605373264894
0.05
0.05
0.0
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
2.2121856753506483e-06
0.05
0.05
0.5452106879534002
0.05
0.05
0.05
0.569158635537604
0.05
0.05
0.05
0.05
0.05
0.05
0.0
0.05
0.05
0.05
0.05
0.05
